x,y
-0.056935127809367714,1983.6406119320832
-0.056935127809367714,1978.813929548849
-0.056935127809367714,1971.0442624036086
-0.056935127809367714,1996.698374134366
-0.056935127809367714,1996.3058303626178
-0.056935127809367714,1972.3305619654807
-0.056935127809367714,1968.6752087889492
-0.056935127809367714,1988.1244776051396
-0.056935127809367714,1814.0853423210344
-0.056935127809367714,1992.8873748574915
-0.056935127809367714,1997.238114642752
-0.056935127809367714,1983.6515997184408
-0.056935127809367714,1998.4355586773179
-0.056935127809367714,1973.7214188843323
-0.056935127809367714,1988.6229141806693
-0.056935127809367714,1995.5700537392922
-0.056935127809367714,1992.8671438371784
-0.056935127809367714,1995.8961751298702
-0.056935127809367714,1993.5214309900775
-0.056935127809367714,1989.4354725409135
-0.056935127809367714,1981.220500099919
-0.056935127809367714,1983.0915963875902
-0.056935127809367714,1994.0294969856827
-0.056935127809367714,1984.7714629813988
-0.056935127809367714,1993.3834240575102
-0.056935127809367714,1989.8954867148097
-0.056935127809367714,1996.3352886795465
-0.056935127809367714,1993.9408182872232
-0.056935127809367714,1980.52513462115
-0.056935127809367714,1984.7538117235326
-0.056935127809367714,1953.3759113964754
-0.056935127809367714,1988.2932886472086
-0.056935127809367714,1970.6835470050914
-0.056935127809367714,1997.3756885451899
-0.056935127809367714,1989.6460671354544
-0.056935127809367714,1995.4173444737962
-0.056935127809367714,1990.330191551721
-0.056935127809367714,1973.5935835648056
-0.056935127809367714,1992.5262490876385
-0.056935127809367714,1998.622286157856
-0.056935127809367714,1952.5883041977822
-0.056935127809367714,1991.6116274721348
-0.056935127809367714,1980.5816655127371
-0.056935127809367714,1993.9616460032405
-0.056935127809367714,1981.2960714974267
-0.056935127809367714,1997.6340799588156
-0.056935127809367714,1978.4078138070072
-0.056935127809367714,1979.5988589471203
-0.056935127809367714,1970.4314137444937
-0.056935127809367714,1988.0144324397495
-0.056935127809367714,1984.0849946637659
-0.056935127809367714,1980.4953983099028
-0.056935127809367714,1997.949166821455
-0.056935127809367714,1982.693778409562
-0.056935127809367714,1983.4961365382549
-0.056935127809367714,1953.1008661344904
-0.056935127809367714,1995.0650288647807
-0.056935127809367714,1983.0690293312707
-0.056935127809367714,1988.9984319714238
-0.056935127809367714,1973.5721917816857
-0.056935127809367714,1983.013747588604
-0.056935127809367714,1992.0429640226225
-0.056935127809367714,1979.6714284031516
-0.056935127809367714,1991.6341215690559
-0.056935127809367714,1997.5414561246591
-0.056935127809367714,1991.770568094192
-0.056935127809367714,1987.1504051833601
-0.056935127809367714,1983.7831717346387
-0.056935127809367714,1854.7238374160313
-0.056935127809367714,1997.5409682542418
-0.056935127809367714,1992.4089166533245
-0.056935127809367714,1979.6817011880391
-0.056935127809367714,1989.449507489795
-0.056935127809367714,1998.3159795374547
-0.056935127809367714,1993.3782599909734
-0.056935127809367714,1989.7310487220793
-0.056935127809367714,1992.1976730841504
-0.056935127809367714,1990.9501800825572
-0.056935127809367714,1991.2960725613748
-0.056935127809367714,1992.7350241458837
-0.056935127809367714,1993.4889966413382
-0.056935127809367714,1995.9813252563702
-0.056935127809367714,1990.5405443942034
-0.056935127809367714,1994.4687083235615
-0.056935127809367714,1988.3956375876037
-0.056935127809367714,1997.4211073829135
-0.056935127809367714,1972.534024227368
-0.056935127809367714,1995.7098381199876
-0.056935127809367714,1955.5144452330271
-0.056935127809367714,1973.7786295933765
-0.056935127809367714,1995.7802930730863
-0.056935127809367714,1991.0851799307964
-0.056935127809367714,1974.4290418230369
-0.056935127809367714,1927.643588307032
-0.056935127809367714,1970.3957059261122
-0.056935127809367714,1987.423214911819
-0.056935127809367714,1990.0317909184555
-0.056935127809367714,1996.7321466452056
-0.056935127809367714,1948.1924177214012
-0.056935127809367714,1993.2851525291205
-0.056935127809367714,1975.8944916011258
-0.056935127809367714,1985.5779704761846
-0.056935127809367714,1984.6682698092231
-0.056935127809367714,1990.9055023921337
-0.056935127809367714,1992.003901084487
-0.056935127809367714,1977.4318660082008
-0.056935127809367714,1991.8402657531228
-0.056935127809367714,1979.9637440604013
-0.056935127809367714,1990.3358708997594
-0.056935127809367714,1991.621448472376
-0.056935127809367714,1994.9648714365794
-0.056935127809367714,1983.6653564383087
-0.056935127809367714,1973.0027064020842
-0.056935127809367714,1988.8692909509475
-0.056935127809367714,1973.3496374956942
-0.056935127809367714,1992.5435808295156
-0.056935127809367714,1981.6715974261808
-0.056935127809367714,1975.4231324251746
-0.056935127809367714,1995.4478144971506
-0.056935127809367714,1994.1713002386725
-0.056935127809367714,1981.4605380854223
-0.056935127809367714,1989.036362152545
-0.056935127809367714,1991.511445346946
-0.056935127809367714,1984.853370526134
-0.056935127809367714,1984.262541084188
-0.056935127809367714,1968.5472440219658
-0.056935127809367714,1995.2851030419229
-0.056935127809367714,1962.9415978920222
-0.056935127809367714,1984.791835034852
-0.056935127809367714,1993.7618815039527
-0.056935127809367714,1995.2467792352968
-0.056935127809367714,1979.9237099564693
-0.056935127809367714,1988.9816193984798
-0.056935127809367714,1984.6623535715692
-0.056935127809367714,1978.071238933626
-0.056935127809367714,1988.532453462682
-0.056935127809367714,1990.2054719602481
-0.056935127809367714,1980.298341947288
-0.056935127809367714,1713.8923958748742
-0.056935127809367714,1979.845539440475
-0.056935127809367714,1987.3346896358114
-0.056935127809367714,1988.3766380958139
-0.056935127809367714,1975.2680485751623
-0.056935127809367714,1981.6823762240526
-0.056935127809367714,1995.605595211078
-0.056935127809367714,1986.2593962683131
-0.056935127809367714,1994.165351875505
-0.056935127809367714,1985.7523098098125
-0.056935127809367714,1987.1862069963558
-0.056935127809367714,1981.876530565197
-0.056935127809367714,1987.5309093542767
-0.056935127809367714,1991.8845952997501
-0.056935127809367714,1995.6212524957903
-0.056935127809367714,1982.959313573366
-0.056935127809367714,1962.8489519507684
-0.056935127809367714,1985.9918602953262
-0.056935127809367714,1985.3669548919877
-0.056935127809367714,1987.3750961172573
-0.056935127809367714,1943.584676632833
-0.056935127809367714,1971.9347298399214
-0.056935127809367714,1987.9612626309395
-0.056935127809367714,1989.843863887288
-0.056935127809367714,1987.6413359919543
-0.056935127809367714,1993.1389149705776
-0.056935127809367714,1970.8076997798823
-0.056935127809367714,1996.3550503476151
-0.056935127809367714,1998.5959031907141
-0.056935127809367714,1972.806751374665
-0.056935127809367714,1989.84895668882
-0.056935127809367714,1983.5098368602912
-0.056935127809367714,1991.670145199523
-0.056935127809367714,1985.3150974984146
-0.056935127809367714,1977.5658268291024
-0.056935127809367714,1993.3251186559169
-0.056935127809367714,1993.3763925990904
-0.056935127809367714,1983.002718788405
-0.056935127809367714,1986.660894273227
-0.056935127809367714,1993.9716267316767
-0.056935127809367714,1991.5006290926954
-0.056935127809367714,1993.4014395299992
-0.056935127809367714,1993.592072836378
-0.056935127809367714,1991.1160127260982
-0.056935127809367714,1981.7293088317965
-0.056935127809367714,1990.7639595302135
-0.056935127809367714,1986.1581465307738
-0.056935127809367714,1990.9554222050413
-0.056935127809367714,1988.3102705181243
-0.056935127809367714,1998.0733877881114
-0.056935127809367714,1974.0853718276887
-0.056935127809367714,1986.0285754975987
-0.056935127809367714,1994.3774845866728
-0.056935127809367714,1974.0697576320767
-0.056935127809367714,1987.5383338771976
-0.056935127809367714,1993.7582721353751
-0.056935127809367714,1992.5918883359263
-0.056935127809367714,1974.5457867871594
-0.056935127809367714,1994.9341467007134
-0.056935127809367714,1987.1819226452444
-0.056935127809367714,1992.6856092131843
-0.056935127809367714,1998.236626280223
-0.056935127809367714,1997.1501724083337
-0.056935127809367714,1979.9051388746552
-0.056935127809367714,1987.8882323794533
-0.056935127809367714,1969.0598167891721
-0.056935127809367714,1987.9098720027223
-0.056935127809367714,1982.30964330372
-0.056935127809367714,1993.5510971100996
-0.056935127809367714,1982.1376244694209
-0.056935127809367714,1990.6440342775888
-0.056935127809367714,1975.1428517533157
-0.056935127809367714,1981.6246375296148
-0.056935127809367714,1994.6948958991477
-0.056935127809367714,1995.4774008030015
-0.056935127809367714,1992.5586054096457
-0.056935127809367714,1988.7850789028819
-0.056935127809367714,1984.3251180777108
-0.056935127809367714,1842.9482617102078
-0.056935127809367714,1991.57472844771
-0.056935127809367714,1989.5026434973893
-0.056935127809367714,1994.05362545637
-0.056935127809367714,1988.4399564969206
-0.056935127809367714,1984.1195200965947
-0.056935127809367714,1998.1131412351813
-0.056935127809367714,1990.7231398578663
-0.056935127809367714,1981.840905020406
-0.056935127809367714,1984.9646993198194
-0.056935127809367714,1731.1436298581702
-0.056935127809367714,1991.7390295076857
-0.056935127809367714,1995.9491976646207
-0.056935127809367714,1988.825225547663
-0.056935127809367714,1986.757438290369
-0.056935127809367714,1987.3614393676494
-0.056935127809367714,1986.7604563971317
-0.056935127809367714,1997.695832752543
-0.056935127809367714,1985.667780851712
-0.056935127809367714,1978.1688164957404
-0.056935127809367714,1982.8814582152452
-0.056935127809367714,1976.451298849592
-0.056935127809367714,1985.215501032715
-0.056935127809367714,1996.1505335001352
-0.056935127809367714,1988.577178499376
-0.056935127809367714,1984.7989788188538
-0.056935127809367714,1973.9408150460972
-0.056935127809367714,1977.1251016091035
-0.056935127809367714,1989.0194531843244
-0.056935127809367714,1980.0138721617088
-0.056935127809367714,1958.2638806294449
-0.056935127809367714,1989.8404178024598
-0.056935127809367714,1983.9216549520231
-0.056935127809367714,1986.0469022087539
-0.056935127809367714,1977.3504170681508
-0.056935127809367714,1981.987046935045
-0.056935127809367714,1983.5988433852497
-0.056935127809367714,1991.3567061626918
-0.056935127809367714,1981.2667041288785
-0.056935127809367714,1978.4547429848249
-0.056935127809367714,1999.5271419434641
-0.056935127809367714,1997.1488629745995
-0.056935127809367714,1987.960073353766
-0.056935127809367714,1997.9225689168788
-0.056935127809367714,1970.5062508090798
-0.056935127809367714,1986.0125688715307
-0.056935127809367714,1984.8031094095095
-0.056935127809367714,1974.8024477194463
-0.056935127809367714,1993.0339961413229
-0.056935127809367714,1981.462557830073
-0.056935127809367714,1992.3824493711575
-0.056935127809367714,1985.4953923579471
-0.056935127809367714,1975.969035198646
-0.056935127809367714,1992.9919047053277
-0.056935127809367714,1982.6641924984035
-0.056935127809367714,1995.196054963171
-0.056935127809367714,1954.5636124012444
-0.056935127809367714,1990.362810750633
-0.056935127809367714,1981.5898452297401
-0.056935127809367714,1992.9614243809717
-0.056935127809367714,1996.0227222732597
-0.056935127809367714,1979.085433104925
-0.056935127809367714,1996.6488806105672
-0.056935127809367714,1986.634218175336
-0.056935127809367714,1991.2148936485346
-0.056935127809367714,1993.7623305904485
-0.056935127809367714,1974.8945671757963
-0.056935127809367714,1973.3926010983325
-0.056935127809367714,1981.4490213225324
-0.056935127809367714,1972.0792744906537
-0.056935127809367714,1994.1610053878474
-0.056935127809367714,1981.8052420618703
-0.056935127809367714,1990.2570880698684
-0.056935127809367714,1991.9375562371574
-0.056935127809367714,1987.4826600622077
-0.056935127809367714,1996.5789251043882
-0.056935127809367714,1990.489897970963
-0.056935127809367714,1988.6820941367478
-0.056935127809367714,1958.7991488989326
-0.056935127809367714,1997.3043014079967
-0.056935127809367714,1985.8082048511897
-0.056935127809367714,1990.3490317182982
-0.056935127809367714,1998.698569411276
-0.056935127809367714,1986.218402021039
-0.056935127809367714,1986.897593236622
-0.056935127809367714,1988.7337847760002
-0.056935127809367714,1988.8443630234474
-0.056935127809367714,1994.1151805103418
-0.056935127809367714,1989.5988213872768
-0.056935127809367714,1989.3615258588557
-0.056935127809367714,1991.0921374106656
-0.056935127809367714,1980.361044515693
-0.056935127809367714,1955.0234705889843
-0.056935127809367714,1987.6243689083403
-0.056935127809367714,1991.0150371582026
-0.056935127809367714,1997.5592499896131
-0.056935127809367714,1994.6389891333804
-0.056935127809367714,1989.728322014102
-0.056935127809367714,1978.8944523193436
-0.056935127809367714,1990.8513663801677
-0.056935127809367714,1982.985230741018
-0.056935127809367714,1989.586751551627
-0.056935127809367714,1955.3195818358008
-0.056935127809367714,1996.125766410215
-0.056935127809367714,1996.262829343796
-0.056935127809367714,1992.3906701485205
-0.056935127809367714,1989.2542667569708
-0.056935127809367714,1992.4007981596797
-0.056935127809367714,1971.6372012537797
-0.056935127809367714,1990.0198822802881
-0.056935127809367714,1976.79070331162
-0.056935127809367714,1988.4489123582355
-0.056935127809367714,1988.3886670702957
-0.056935127809367714,1991.7291593592752
-0.056935127809367714,1979.4601429525408
-0.056935127809367714,1987.8814047649014
-0.056935127809367714,1983.9323219233454
-0.056935127809367714,1992.3458463060967
-0.056935127809367714,1989.9304477194416
-0.056935127809367714,1989.4316197949431
-0.056935127809367714,1992.6352962308501
-0.056935127809367714,1986.5653353858045
-0.056935127809367714,1988.880556240444
-0.056935127809367714,1973.991169474264
-0.056935127809367714,1997.0562300254896
-0.056935127809367714,1996.2963291873634
-0.056935127809367714,1996.7483331527612
-0.056935127809367714,1988.780281715349
-0.056935127809367714,1992.5043999338916
-0.056935127809367714,1994.8665623905501
-0.056935127809367714,1981.8534219312266
-0.056935127809367714,1982.3401312987598
-0.056935127809367714,1992.6346307962474
-0.056935127809367714,1985.296173039861
-0.056935127809367714,1985.8732550122147
-0.056935127809367714,1980.4017997671858
-0.056935127809367714,1986.8351556153038
-0.056935127809367714,1993.1480149866104
-0.056935127809367714,1977.4757815958396
-0.056935127809367714,1988.086594294423
-0.056935127809367714,1993.5396877794312
-0.056935127809367714,1993.7789153754834
-0.056935127809367714,1996.0813237326254
-0.056935127809367714,1997.1533037533309
-0.056935127809367714,1979.2834946041457
-0.056935127809367714,1988.526230959371
-0.056935127809367714,1993.543480742849
-0.056935127809367714,1994.7506360481457
-0.056935127809367714,1981.5715261903658
-0.056935127809367714,1984.8874918946713
-0.056935127809367714,1994.560021884628
-0.056935127809367714,1995.131578040154
-0.056935127809367714,1997.948237645396
-0.056935127809367714,1972.4027343018506
-0.056935127809367714,1989.5930737795823
-0.056935127809367714,1983.5284643423242
-0.056935127809367714,1991.0254995933592
-0.056935127809367714,1978.0123505583313
-0.056935127809367714,1985.5132980185106
-0.056935127809367714,1987.3324489334223
-0.056935127809367714,1993.1790173332397
-0.056935127809367714,1973.7830509230716
-0.056935127809367714,1994.4875135671145
-0.056935127809367714,1992.3589999065039
-0.056935127809367714,1988.3160907475883
-0.056935127809367714,1971.3374619336664
-0.056935127809367714,1982.4415499989775
-0.056935127809367714,1989.9052108693381
-0.056935127809367714,1996.1762316989318
-0.056935127809367714,1987.6494968597124
-0.056935127809367714,1981.495831807849
-0.056935127809367714,1978.2522338477202
-0.056935127809367714,1979.7527437035315
-0.056935127809367714,1973.9640378724796
-0.056935127809367714,1983.066893961395
-0.056935127809367714,1992.4392978720673
-0.056935127809367714,1986.6996338841202
-0.056935127809367714,1995.761921920571
-0.056935127809367714,1990.3541979389486
-0.056935127809367714,1993.297738186455
-0.056935127809367714,1993.6430428243991
-0.056935127809367714,1977.3087893903305
-0.056935127809367714,1987.409003662433
-0.056935127809367714,1987.0456551255343
-0.056935127809367714,1987.8457036211576
-0.056935127809367714,1986.4462799577734
-0.056935127809367714,1975.0530106242288
-0.056935127809367714,1973.8169667430616
-0.056935127809367714,1985.8711521675048
-0.056935127809367714,1983.3103899895405
-0.056935127809367714,1987.6926355242322
-0.056935127809367714,1976.479970442618
-0.056935127809367714,1991.7346666549624
-0.056935127809367714,1976.3279828718867
-0.056935127809367714,1981.6372202588643
-0.056935127809367714,1996.8890702198105
-0.056935127809367714,1969.462759629558
-0.056935127809367714,1991.3100787015615
-0.056935127809367714,1982.699226743401
-0.056935127809367714,1994.7495611720442
-0.056935127809367714,1995.542661751488
-0.056935127809367714,1981.6412252214077
-0.056935127809367714,1983.6666485516812
-0.056935127809367714,1979.284805104369
-0.056935127809367714,1966.4919776711758
-0.056935127809367714,1969.5177771666997
-0.056935127809367714,1992.4115795455687
-0.056935127809367714,1974.942612638069
-0.056935127809367714,1974.2637845632928
-0.056935127809367714,1989.8549737867672
-0.056935127809367714,1986.4862071857556
-0.056935127809367714,1986.2127086249745
-0.056935127809367714,1996.1601992249552
-0.056935127809367714,1970.633150762791
-0.056935127809367714,1981.4705862179526
-0.056935127809367714,1762.578155563088
-0.056935127809367714,1996.6172423675775
-0.056935127809367714,1992.7272961094964
-0.056935127809367714,1985.2509759631994
-0.056935127809367714,1976.477475965239
-0.056935127809367714,1988.9627233396113
-0.056935127809367714,1981.8929776938699
-0.056935127809367714,1981.7556999597762
-0.056935127809367714,1989.8233379699852
-0.056935127809367714,1972.0584317601013
-0.056935127809367714,1988.9214669878195
-0.056935127809367714,1997.2557809398022
-0.056935127809367714,1973.9337753932252
-0.056935127809367714,1964.2239908606311
-0.056935127809367714,1993.596101215613
-0.056935127809367714,1977.1710600452225
-0.056935127809367714,1994.225433008189
-0.056935127809367714,1966.272744375853
-0.056935127809367714,1974.8045816895312
-0.056935127809367714,1992.5409988584895
-0.056935127809367714,1978.3216862203017
-0.056935127809367714,1986.3986982886547
-0.056935127809367714,1981.9027067143832
-0.056935127809367714,1956.9593138632897
-0.056935127809367714,1996.9472027929337
-0.056935127809367714,1992.8582516942076
-0.056935127809367714,1994.8240032964593
-0.056935127809367714,1975.0679406924155
-0.056935127809367714,1980.9393276466942
-0.056935127809367714,1969.929410093633
-0.056935127809367714,1988.5141717824222
-0.056935127809367714,1997.4262134469084
-0.056935127809367714,1991.1822398101083
-0.056935127809367714,1976.3503162032248
-0.056935127809367714,1997.930733719413
-0.056935127809367714,1985.02884295892
-0.056935127809367714,1993.1261846672342
-0.056935127809367714,1990.2359977067517
-0.056935127809367714,1996.4814481831431
-0.056935127809367714,1989.005970945255
-0.056935127809367714,1997.9047765496596
-0.056935127809367714,1978.634050095975
-0.056935127809367714,1971.9886734655745
-0.056935127809367714,1996.8862525383322
-0.056935127809367714,1992.4865992149073
-0.056935127809367714,1993.832685751849
-0.056935127809367714,1985.424808930623
-0.056935127809367714,1996.833767686326
-0.056935127809367714,1976.9495302179246
-0.056935127809367714,1976.4259234513502
-0.056935127809367714,1982.2145964531178
-0.056935127809367714,1985.848470610057
-0.056935127809367714,1967.3128386208934
-0.056935127809367714,1986.115146059843
-0.056935127809367714,1991.3051166159153
-0.056935127809367714,1982.3729599386095
-0.056935127809367714,1985.3973413528918
-0.056935127809367714,1981.8727539944232
-0.056935127809367714,1986.2558752412576
-0.056935127809367714,1989.9038926378337
-0.056935127809367714,1981.7428303394224
-0.056935127809367714,1987.9921007766284
-0.056935127809367714,1993.943399051418
-0.056935127809367714,1989.443196183303
-0.056935127809367714,1615.4524893908745
-0.056935127809367714,1996.1781784206155
-0.056935127809367714,1991.8307356821301
-0.056935127809367714,1967.1300732582245
-0.056935127809367714,1992.4160216649032
-0.056935127809367714,1996.169565723292
-0.056935127809367714,1981.9303790922845
-0.056935127809367714,1996.280376680602
-0.056935127809367714,1985.37333058373
-0.056935127809367714,1991.0210960665356
-0.056935127809367714,1986.3841585477496
-0.056935127809367714,1983.401694481924
-0.056935127809367714,1990.7987180981013
-0.056935127809367714,1999.999999999967
-0.056935127809367714,1997.4409598034815
-0.056935127809367714,1986.1140228189768
-0.056935127809367714,1976.168301568966
-0.056935127809367714,1994.2013133980856
-0.056935127809367714,1986.5766826435602
-0.056935127809367714,1998.1481879591313
-0.056935127809367714,1975.4862642638757
-0.056935127809367714,1991.3217969768855
-0.056935127809367714,1976.6428224061128
-0.056935127809367714,1991.065985957484
-0.056935127809367714,1991.8939046203461
-0.056935127809367714,1962.1475953421946
-0.056935127809367714,1983.805463880231
-0.056935127809367714,1984.6783485802107
-0.056935127809367714,1982.0265436972206
-0.056935127809367714,1978.9728391911053
-0.056935127809367714,1981.7905565675608
-0.056935127809367714,1995.0550928108544
-0.056935127809367714,1981.5437459802158
-0.056935127809367714,1966.9157172860296
-0.056935127809367714,1990.4394102586962
-0.056935127809367714,1982.998992609324
-0.056935127809367714,1986.7239321441753
-0.056935127809367714,1987.3726436165045
-0.056935127809367714,1985.2081224128306
-0.056935127809367714,1979.217696618269
-0.056935127809367714,1975.7105974709611
-0.056935127809367714,1997.1009836373994
-0.056935127809367714,1987.2288240989694
-0.056935127809367714,1993.929037989561
-0.056935127809367714,1981.9024570164063
-0.056935127809367714,1998.5519387885647
-0.056935127809367714,1984.9577542262434
-0.056935127809367714,1997.3136837321877
-0.056935127809367714,1996.6969560226387
-0.056935127809367714,1995.6850347773063
-0.056935127809367714,1983.9428489671132
-0.056935127809367714,1990.1568887145572
-0.056935127809367714,1986.6700499992107
-0.056935127809367714,1997.734945273227
-0.056935127809367714,1989.7140299842465
-0.056935127809367714,1983.4119377902848
-0.056935127809367714,1996.0324062479103
-0.056935127809367714,1997.3879351411413
-0.056935127809367714,1971.3609157004591
-0.056935127809367714,1978.4828817973682
-0.056935127809367714,1988.6661119685966
-0.056935127809367714,1962.6864101726228
-0.056935127809367714,1993.9062413561755
-0.056935127809367714,1994.2500892178384
-0.056935127809367714,1977.9931318938723
-0.056935127809367714,1978.6273825222684
-0.056935127809367714,1982.362327268536
-0.056935127809367714,1966.6521199876618
-0.056935127809367714,1996.2159235447305
-0.056935127809367714,1962.1936645223777
-0.056935127809367714,1995.6550586518824
-0.056935127809367714,1989.6205173280807
-0.056935127809367714,1983.9478639888657
-0.056935127809367714,1984.745205461989
-0.056935127809367714,1989.9710446126205
-0.056935127809367714,1985.729587251111
-0.056935127809367714,1987.080030337785
-0.056935127809367714,1991.3785829268566
-0.056935127809367714,1978.929793557993
-0.056935127809367714,1979.2385736424078
-0.056935127809367714,1966.5496717134133
-0.056935127809367714,1968.5696496415796
-0.056935127809367714,1966.8331384211453
-0.056935127809367714,1986.4796323306316
-0.056935127809367714,1967.6876169289255
-0.056935127809367714,1903.0137586589528
-0.056935127809367714,1987.902880131603
-0.056935127809367714,1989.8944683968573
-0.056935127809367714,1978.0469258603457
-0.056935127809367714,1997.3939387567948
-0.056935127809367714,1974.6687583673431
-0.056935127809367714,1989.4937014097682
-0.056935127809367714,1982.7656580952673
-0.056935127809367714,1995.9614717225475
-0.056935127809367714,1994.4113730081185
-0.056935127809367714,1983.953780654015
-0.056935127809367714,1988.729042038749
-0.056935127809367714,1991.060410952241
-0.056935127809367714,1992.4441178360876
-0.056935127809367714,1959.2236047198758
-0.056935127809367714,1998.033648081109
-0.056935127809367714,1995.073472246008
-0.056935127809367714,1996.4415633199483
-0.056935127809367714,1974.7014403462658
-0.056935127809367714,1987.4978451164725
-0.056935127809367714,1989.5699013872406
-0.056935127809367714,1993.0195902315413
-0.056935127809367714,1988.0426203861782
-0.056935127809367714,1983.8998535932194
-0.056935127809367714,1985.6743582125087
-0.056935127809367714,1984.8344692438889
-0.056935127809367714,1989.9831791954484
-0.056935127809367714,1991.7266344725967
-0.056935127809367714,1986.3265180701244
-0.056935127809367714,1988.0317475931256
-0.056935127809367714,1993.1989633900926
-0.056935127809367714,1990.6834347898553
-0.056935127809367714,1983.5731806265992
-0.056935127809367714,1978.3284180499425
-0.056935127809367714,1979.3498284854693
-0.056935127809367714,1991.068446047481
-0.056935127809367714,1996.3200416200737
-0.056935127809367714,1987.018684529993
-0.056935127809367714,1980.419765492109
-0.056935127809367714,1987.6205688528917
-0.056935127809367714,1988.199203252181
-0.056935127809367714,1979.118592471511
-0.056935127809367714,1985.1882029265344
-0.056935127809367714,1998.0073378082027
-0.056935127809367714,1967.7606228676625
-0.056935127809367714,1978.0524271574002
-0.056935127809367714,1995.4332371795522
-0.056935127809367714,1979.4967334965936
-0.056935127809367714,1984.9771880870119
-0.056935127809367714,1986.3484535629734
-0.056935127809367714,1971.9522040314662
-0.056935127809367714,1973.126471259145
-0.056935127809367714,1982.4307603477193
-0.056935127809367714,1987.0878472043885
-0.056935127809367714,1995.3580907011892
-0.056935127809367714,1994.1739567306518
-0.056935127809367714,1986.1837727936222
-0.056935127809367714,1965.4906532851878
-0.056935127809367714,1980.9934832680576
-0.056935127809367714,1990.2226790534828
-0.056935127809367714,1994.2792762787042
-0.056935127809367714,1985.362763801126
-0.056935127809367714,1967.104931596685
-0.056935127809367714,1963.5361335586585
-0.056935127809367714,1993.4952617528106
-0.056935127809367714,1984.6573278170847
-0.056935127809367714,1986.7110020098662
-0.056935127809367714,1996.9560137457981
-0.056935127809367714,1993.3550406573154
-0.056935127809367714,1980.2354890596375
-0.056935127809367714,1997.9448594397093
-0.056935127809367714,1985.7056283459253
-0.056935127809367714,1989.9538124249245
-0.056935127809367714,1987.7483274979115
-0.056935127809367714,1995.1746368394145
-0.056935127809367714,1982.4889925973412
-0.056935127809367714,1992.187848639473
-0.056935127809367714,1997.0338012767359
-0.056935127809367714,1994.7065734874457
-0.056935127809367714,1989.8804345779356
